"sampleID","taxon_group","benthicArea","FFG","number","density","date","year","season","location","microhabitat","mon.precip","mon.ADD","mon.max.discharge","mon.median.discharge","depth","pH","wTemp","DO","light","flow","turb","cond","winter.sediment"
"03URSU20.USH","waterMites",0.5,"prd",1,2,2020-06-08,2020,"Summer","Upstream","USH",21.5,460.8,142,56.5,17.4,7.68,17.1,10.51689089,71.487426755,0.01285,6.1,151.8,0
"03URSU20.USR","Apataniidae",0.5,"scr",4,8,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Asellidae",0.5,"cg",4,8,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Baetidae",0.5,"cg",12,24,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Ceratopogonidae",0.5,"prd",3,6,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Chironomidae",0.5,"cg",365,730,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Elmidae",0.5,"scr",5,10,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Empididae",0.5,"prd",1,2,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Ephemerellidae",0.5,"cg",3,6,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Glossosomatidae",0.5,"scr",2,4,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Hemiptera",0.5,"prd",1,2,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Heptageniidae-cg",0.5,"cg",15,30,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Heptageniidae-scr",0.5,"scr",24,48,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Hydropsychidae",0.5,"cf",3,6,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Hydroptilidae",0.5,"scr",4,8,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Insecta",0.5,NA,1,2,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Leptoceridae",0.5,"cg",1,2,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Limnephilidae",0.5,"sh",4,8,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Nematomorpha",0.5,"prd",3,6,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Planorbidae",0.5,"scr",4,8,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Polycentropodidae",0.5,"cf",1,2,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Polycentropodidae",0.5,"prd",2,4,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Psephenidae",0.5,"scr",5,10,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Psychodidae",0.5,"cg",1,2,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","Thremmatidae",0.5,"scr",11,22,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","segmentedWorms",0.5,"cg",32,64,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USR","waterMites",0.5,"prd",2,4,2020-06-08,2020,"Summer","Upstream","USR",21.5,460.8,142,56.5,22.8,7.51,15.9,10.284778255,33.101813735,0,3.15,174.1,0
"03URSU20.USU","Apataniidae",0.5,"scr",56,112,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Asellidae",0.5,"cg",2,4,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Baetidae",0.5,"cg",20,40,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Chironomidae",0.5,"cg",992,1984,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Corydalidae",0.5,"prd",1,2,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Elmidae",0.5,"scr",12,24,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Ephemerellidae",0.5,"cg",11,22,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Ephemerellidae",0.5,"scr",3,6,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Glossosomatidae",0.5,"scr",30,60,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Heptageniidae-scr",0.5,"scr",32,64,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Hydropsychidae",0.5,"cf",86,172,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Isonychiidae",0.5,"cf",3,6,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Leuctridae",0.5,"sh",2,4,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Limoniidae",0.5,"cg",9,18,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Perlidae",0.5,"prd",11,22,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Philopotamidae",0.5,"cf",14,28,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Planorbidae",0.5,"scr",16,32,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Polycentropodidae",0.5,"cf",1,2,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Psephenidae",0.5,"scr",13,26,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Rhyacophilidae",0.5,"prd",2,4,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","Thremmatidae",0.5,"scr",30,60,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","segmentedWorms",0.5,"cg",36,72,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU20.USU","waterMites",0.5,"prd",4,8,2020-06-08,2020,"Summer","Upstream","USU",21.5,460.8,142,56.5,19.1,7.7,17.3,10.541706875,1517.5659715,0.25315,3.4,152.7,0
"03URSU21.UFR","Apataniidae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Chironomidae",0.5,"cg",73,146,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Elmidae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Ephemerellidae",0.5,"cg",2,4,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Goeridae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Heptageniidae-scr",0.5,"scr",19,38,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Hydropsychidae",0.5,"cf",7,14,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Leuctridae",0.5,"sh",1,2,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Limnephilidae",0.5,"sh",1,2,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","Psephenidae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UFR","segmentedWorms",0.5,"cg",18,36,2021-06-10,2021,"Summer","Upstream","UFR",95.2,530.1,312,65.3,30.75,7.755,21.95,9.58,1291,0.1295,8.25,147.85,0
"03URSU21.UM","Baetidae",0.5,"cg",5,10,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","Chironomidae",0.5,"cg",15,30,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","Elmidae",0.5,"scr",2,4,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","Glossosomatidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","Heptageniidae-scr",0.5,"scr",8,16,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","Leptophlebiidae",0.5,"cg",1,2,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","segmentedWorms",0.5,"cg",2,4,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.UM","waterMites",0.5,"prd",2,4,2021-06-10,2021,"Summer","Upstream","UM",95.2,530.1,312,65.3,13,7.78,22.05,9.5,1219,0.41,6.85,144.5,0
"03URSU21.USH","Apataniidae",0.5,"scr",2,4,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Baetidae",0.5,"cg",2,4,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Chironomidae",0.5,"cg",4,8,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Ephemerellidae",0.5,"cg",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Ephemerellidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Glossosomatidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Heptageniidae-scr",0.5,"scr",24,48,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Isonychiidae",0.5,"cf",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Limnephilidae",0.5,"sh",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Perlidae",0.5,"prd",2,4,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Polycentropodidae",0.5,"cf",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Psephenidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Psychomyiidae",0.5,"cg",1,2,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","Thremmatidae",0.5,"scr",4,8,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","segmentedWorms",0.5,"cg",40,80,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USH","waterMites",0.5,"prd",3,6,2021-06-10,2021,"Summer","Upstream","USH",95.2,530.1,312,65.3,22.7,7.725,22.1,9.31,187.5,0.122,8.2,136.25,0
"03URSU21.USR","Baetidae",0.5,"cg",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Chironomidae",0.5,"cg",74,148,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Ephemerellidae",0.5,"cg",3,6,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Heptageniidae-cg",0.5,"cg",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Heptageniidae-scr",0.5,"scr",35,70,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Hydroptilidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Limnephilidae",0.5,"sh",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Perlidae",0.5,"prd",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Planorbidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Psephenidae",0.5,"scr",5,10,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","Thremmatidae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","segmentedWorms",0.5,"cg",14,28,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USR","waterMites",0.5,"prd",1,2,2021-06-10,2021,"Summer","Upstream","USR",95.2,530.1,312,65.3,25.25,7.68,21.8,9.645,154.5,0.001,15.15,151.7,0
"03URSU21.USU","Apataniidae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Baetidae",0.5,"cg",6,12,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Chironomidae",0.5,"cg",56,112,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Elmidae",0.5,"scr",21,42,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Empididae",0.5,"prd",1,2,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Ephemerellidae",0.5,"cg",3,6,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Ephemerellidae",0.5,"scr",1,2,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Gammaridae",0.5,"cg",1,2,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Glossosomatidae",0.5,"scr",3,6,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Heptageniidae-scr",0.5,"scr",22,44,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Hydropsychidae",0.5,"cf",9,18,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Leuctridae",0.5,"sh",2,4,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Limoniidae",0.5,"cg",4,8,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Perlidae",0.5,"prd",3,6,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Psephenidae",0.5,"scr",4,8,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Rhyacophilidae",0.5,"prd",1,2,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","Thremmatidae",0.5,"scr",2,4,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU21.USU","segmentedWorms",0.5,"cg",46,92,2021-06-10,2021,"Summer","Upstream","USU",95.2,530.1,312,65.3,16.25,7.745,22,9.37,1114,0.177,8.3,136.4,0
"03URSU22.UFR","Apataniidae",0.5,"scr",3,6,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Baetidae",0.5,"cg",2,4,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Chironomidae",0.5,"cg",44,88,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Elmidae",0.5,"scr",3,6,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Heptageniidae-cg",0.5,"cg",22,44,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Heptageniidae-scr",0.5,"scr",10,20,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Hydropsychidae",0.5,"cf",1,2,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Limnephilidae",0.5,"sh",2,4,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Perlidae",0.5,"prd",4,8,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Planorbidae",0.5,"scr",52,104,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Polycentropodidae",0.5,"prd",3,6,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Psephenidae",0.5,"scr",14,28,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","Thremmatidae",0.5,"scr",21,42,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UFR","waterMites",0.5,"prd",1,2,2022-06-13,2022,"Summer","Upstream","UFR",97.1,552.3,203,42.5,36.75,7.735,20.25,9.41,44,0.003,7.7,80.3,0
"03URSU22.UM","Apataniidae",0.5,"scr",29,58,2022-06-13,2022,"Summer","Upstream","UM",97.1,552.3,203,42.5,16,7.755,20.15,9.53,1422,0.5085,3.8,81.8,0
"03URSU22.UM","Baetidae",0.5,"cg",62,124,2022-06-13,2022,"Summer","Upstream","UM",97.1,552.3,203,42.5,16,7.755,20.15,9.53,1422,0.5085,3.8,81.8,0
"03URSU22.UM","Chironomidae",0.5,"cg",639,1278,2022-06-13,2022,"Summer","Upstream","UM",97.1,552.3,203,42.5,16,7.755,20.15,9.53,1422,0.5085,3.8,81.8,0
"03URSU22.UM","Elmidae",0.5,"scr",11,22,2022-06-13,2022,"Summer","Upstream","UM",97.1,552.3,203,42.5,16,7.755,20.15,9.53,1422,0.5085,3.8,81.8,0
"03URSU22.UM","Ephemerellidae",0.5,"cg",8,16,2022-06-13,2022,"Summer","Upstream","UM",97.1,552.3,203,42.5,16,7.755,20.15,9.53,1422,0.5085,3.8,81.8,0
"03URSU22.UM","Ephemerellidae",0.5,"scr",1,2,2022-06-13,2022,"Summer","Upstream","UM",97.1,552.3,203,42.5,16,7.755,20.15,9.53,1422,0.5085,3.8,81.8,0
